school_ages,month_year,total_prescriptions,people,year,population,pop_rate,pop_rate_100,pop_rate_1000,proportion
Pre-Schoolers (2-4),2018-11-01,50,39,2018,18950,0.002638522427440633,0.2638522427440633,2.638522427440633,0.002058047493403694
Pre-Schoolers (2-4),2018-12-01,50,45,2018,18950,0.002638522427440633,0.2638522427440633,2.638522427440633,0.00237467018469657
Pre-Schoolers (2-4),2019-01-01,50,41,2019,18762,0.002664961091568063,0.2664961091568063,2.664961091568063,0.002185268095085812
Pre-Schoolers (2-4),2019-02-01,45,41,2019,18762,0.002398464982411257,0.2398464982411257,2.398464982411257,0.002185268095085812
Pre-Schoolers (2-4),2019-03-01,31,27,2019,18762,0.001652275876772199,0.1652275876772199,1.652275876772199,0.001439078989446754
Pre-Schoolers (2-4),2019-04-01,31,27,2019,18762,0.001652275876772199,0.1652275876772199,1.652275876772199,0.001439078989446754
Pre-Schoolers (2-4),2019-05-01,57,46,2019,18762,0.003038055644387592,0.30380556443875917,3.038055644387592,0.002451764204242618
Pre-Schoolers (2-4),2019-06-01,45,41,2019,18762,0.002398464982411257,0.2398464982411257,2.398464982411257,0.002185268095085812
Pre-Schoolers (2-4),2019-07-01,46,39,2019,18762,0.002451764204242618,0.2451764204242618,2.451764204242618,0.002078669651423089
Pre-Schoolers (2-4),2019-08-01,18,17,2019,18762,9.593859929645027e-4,0.09593859929645027,0.9593859929645027,9.060867711331415e-4
Pre-Schoolers (2-4),2019-09-01,27,21,2019,18762,0.001439078989446754,0.1439078989446754,1.439078989446754,0.0011192836584585865
Pre-Schoolers (2-4),2019-10-01,21,17,2019,18762,0.0011192836584585865,0.11192836584585865,1.1192836584585866,9.060867711331415e-4
Pre-Schoolers (2-4),2019-11-01,26,20,2019,18762,0.0013857797676153929,0.1385779767615393,1.385779767615393,0.0010659844366272253
Pre-Schoolers (2-4),2019-12-01,23,17,2019,18762,0.001225882102121309,0.1225882102121309,1.225882102121309,9.060867711331415e-4
Pre-Schoolers (2-4),2020-01-01,23,20,2020,18443,0.001247085615138535,0.1247085615138535,1.247085615138535,0.0010844222740335086
Pre-Schoolers (2-4),2020-02-01,18,15,2020,18443,9.759800466301577e-4,0.09759800466301577,0.9759800466301577,8.133167055251315e-4
Pre-Schoolers (2-4),2020-03-01,32,22,2020,18443,0.0017350756384536137,0.17350756384536137,1.7350756384536137,0.0011928645014368596
Pre-Schoolers (2-4),2020-04-01,28,20,2020,18443,0.001518191183646912,0.1518191183646912,1.518191183646912,0.0010844222740335086
Pre-Schoolers (2-4),2020-05-01,21,15,2020,18443,0.0011386433877351842,0.11386433877351843,1.1386433877351843,8.133167055251315e-4
Pre-Schoolers (2-4),2020-06-01,18,13,2020,18443,9.759800466301577e-4,0.09759800466301577,0.9759800466301577,7.048744781217806e-4
Pre-Schoolers (2-4),2020-07-01,16,15,2020,18443,8.675378192268069e-4,0.08675378192268068,0.8675378192268068,8.133167055251315e-4
Pre-Schoolers (2-4),2020-08-01,20,16,2020,18443,0.0010844222740335086,0.10844222740335085,1.0844222740335085,8.675378192268069e-4
Pre-Schoolers (2-4),2020-09-01,38,34,2020,18443,0.0020604023206636664,0.20604023206636665,2.0604023206636666,0.0018435178658569647
Pre-Schoolers (2-4),2020-10-01,52,39,2020,18443,0.0028194979124871226,0.2819497912487123,2.8194979124871224,0.002114623434365342
Pre-Schoolers (2-4),2020-11-01,28,27,2020,18443,0.001518191183646912,0.1518191183646912,1.518191183646912,0.0014639700699452367
Pre-Schoolers (2-4),2020-12-01,28,27,2020,18443,0.001518191183646912,0.1518191183646912,1.518191183646912,0.0014639700699452367
Pre-Schoolers (2-4),2021-01-01,34,31,2021,18443,0.0018435178658569647,0.18435178658569648,1.8435178658569646,0.0016808545247519384
Pre-Schoolers (2-4),2021-02-01,32,30,2021,18443,0.0017350756384536137,0.17350756384536137,1.7350756384536137,0.001626633411050263
Pre-Schoolers (2-4),2021-03-01,39,32,2021,18443,0.002114623434365342,0.2114623434365342,2.114623434365342,0.0017350756384536137
Pre-Schoolers (2-4),2021-04-01,35,31,2021,18443,0.00189773897955864,0.189773897955864,1.8977389795586401,0.0016808545247519384
Pre-Schoolers (2-4),2021-05-01,20,20,2021,18443,0.0010844222740335086,0.10844222740335085,1.0844222740335085,0.0010844222740335086
